,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,Attendance,Time
368,1994-03-29,Ipswich,Man City,2.0,2.0,D,,,,,,,
369,1994-03-29,Newcastle,Norwich,3.0,0.0,H,,,,,,,
370,1994-03-29,Wimbledon,Blackburn,4.0,1.0,H,,,,,,,
371,1994-03-30,Aston Villa,Everton,0.0,0.0,D,,,,,,,
372,1994-03-30,Man United,Liverpool,1.0,0.0,H,,,,,,,
373,1994-03-30,Sheffield Weds,Chelsea,3.0,1.0,H,,,,,,,
374,1994-03-30,Southampton,Oldham,1.0,3.0,A,,,,,,,
375,1994-04-01,Leeds,Newcastle,1.0,1.0,D,,,,,,,
376,1994-04-02,Sheffield Weds,Everton,5.0,1.0,H,,,,,,,
377,1994-04-02,West Ham,Ipswich,2.0,1.0,H,,,,,,,
378,1994-04-02,Oldham,QPR,4.0,1.0,H,,,,,,,
379,1994-04-02,Norwich,Tottenham,1.0,2.0,A,,,,,,,
380,1994-04-02,Man City,Aston Villa,3.0,0.0,H,,,,,,,
381,1994-04-02,Blackburn,Man United,2.0,0.0,H,,,,,,,
382,1994-04-02,Coventry,Wimbledon,1.0,2.0,A,,,,,,,
383,1994-04-02,Chelsea,Southampton,2.0,0.0,H,,,,,,,
384,1994-04-02,Arsenal,Swindon,1.0,1.0,D,,,,,,,
385,1994-04-02,Liverpool,Sheffield United,1.0,2.0,A,,,,,,,
386,1994-04-04,Wimbledon,Liverpool,1.0,1.0,D,,,,,,,
387,1994-04-04,Southampton,Man City,0.0,1.0,A,,,,,,,
388,1994-04-04,Tottenham,West Ham,1.0,4.0,A,,,,,,,
389,1994-04-04,Swindon,Sheffield Weds,0.0,1.0,A,,,,,,,
390,1994-04-04,Sheffield United,Arsenal,1.0,1.0,D,,,,,,,
391,1994-04-04,Everton,Blackburn,0.0,3.0,A,,,,,,,
392,1994-04-04,Newcastle,Chelsea,0.0,0.0,D,,,,,,,
393,1994-04-04,Man United,Oldham,3.0,2.0,H,,,,,,,
394,1994-04-04,Ipswich,Coventry,0.0,2.0,A,,,,,,,
395,1994-04-04,Aston Villa,Norwich,0.0,0.0,D,,,,,,,
396,1994-04-04,QPR,Leeds,0.0,4.0,A,,,,,,,
397,1994-04-09,West Ham,Everton,0.0,1.0,A,,,,,,,
398,1994-04-09,Coventry,Tottenham,1.0,0.0,H,,,,,,,
399,1994-04-09,Liverpool,Ipswich,1.0,0.0,H,,,,,,,
400,1994-04-09,Man City,Newcastle,2.0,1.0,H,,,,,,,
401,1994-04-09,Norwich,Southampton,4.0,5.0,A,,,,,,,
402,1994-04-09,Sheffield Weds,QPR,3.0,1.0,H,,,,,,,
403,1994-04-11,Blackburn,Aston Villa,1.0,0.0,H,,,,,,,
404,1994-04-13,QPR,Chelsea,1.0,1.0,D,,,,,,,
405,1994-04-16,QPR,Everton,2.0,1.0,H,,,,,,,
406,1994-04-16,Southampton,Blackburn,3.0,1.0,H,,,,,,,
407,1994-04-16,Sheffield United,Aston Villa,1.0,2.0,A,,,,,,,
408,1994-04-16,Wimbledon,Man United,1.0,0.0,H,,,,,,,
409,1994-04-16,Oldham,West Ham,1.0,2.0,A,,,,,,,
410,1994-04-16,Arsenal,Chelsea,1.0,0.0,H,,,,,,,
411,1994-04-16,Liverpool,Newcastle,0.0,2.0,A,,,,,,,
412,1994-04-16,Ipswich,Swindon,1.0,1.0,D,,,,,,,
413,1994-04-16,Coventry,Sheffield Weds,1.0,1.0,D,,,,,,,
414,1994-04-16,Man City,Norwich,1.0,1.0,D,,,,,,,
415,1994-04-17,Leeds,Tottenham,2.0,0.0,H,,,,,,,
416,1994-04-19,Arsenal,Wimbledon,1.0,1.0,D,,,,,,,
417,1994-04-23,Aston Villa,Arsenal,1.0,2.0,A,,,,,,,
418,1994-04-23,Chelsea,Leeds,1.0,1.0,D,,,,,,,
419,1994-04-23,Everton,Coventry,0.0,0.0,D,,,,,,,
420,1994-04-23,Man United,Man City,2.0,0.0,H,,,,,,,
421,1994-04-23,Newcastle,Oldham,3.0,2.0,H,,,,,,,
422,1994-04-23,Norwich,Sheffield United,0.0,1.0,A,,,,,,,
423,1994-04-23,Sheffield Weds,Ipswich,5.0,0.0,H,,,,,,,
424,1994-04-23,Swindon,Wimbledon,2.0,4.0,A,,,,,,,
425,1994-04-23,Tottenham,Southampton,3.0,0.0,H,,,,,,,
426,1994-04-23,West Ham,Liverpool,1.0,2.0,A,,,,,,,
427,1994-04-24,Blackburn,QPR,1.0,1.0,D,,,,,,,
428,1994-04-26,Wimbledon,Oldham,3.0,0.0,H,,,,,,,
429,1994-04-27,Chelsea,Swindon,2.0,0.0,H,,,,,,,
430,1994-04-27,Leeds,Man United,0.0,2.0,A,,,,,,,
431,1994-04-27,Newcastle,Aston Villa,5.0,1.0,H,,,,,,,
432,1994-04-27,QPR,Arsenal,1.0,1.0,D,,,,,,,
433,1994-04-27,West Ham,Blackburn,1.0,2.0,A,,,,,,,
434,1994-04-30,Liverpool,Norwich,0.0,1.0,A,,,,,,,
435,1994-04-30,Arsenal,West Ham,0.0,2.0,A,,,,,,,
436,1994-04-30,Leeds,Everton,3.0,0.0,H,,,,,,,
437,1994-04-30,Man City,Chelsea,2.0,2.0,D,,,,,,,
438,1994-04-30,Oldham,Sheffield Weds,0.0,0.0,D,,,,,,,
439,1994-04-30,QPR,Swindon,1.0,3.0,A,,,,,,,
440,1994-04-30,Sheffield United,Newcastle,2.0,0.0,H,,,,,,,
441,1994-04-30,Southampton,Aston Villa,4.0,1.0,H,,,,,,,
442,1994-04-30,Wimbledon,Tottenham,2.0,1.0,H,,,,,,,
443,1994-05-01,Ipswich,Man United,1.0,2.0,A,,,,,,,
444,1994-05-02,Coventry,Blackburn,2.0,1.0,H,,,,,,,
445,1994-05-03,Oldham,Sheffield United,1.0,1.0,D,,,,,,,
446,1994-05-03,QPR,West Ham,0.0,0.0,D,,,,,,,
447,1994-05-03,Leeds,Sheffield Weds,2.0,2.0,D,,,,,,,
448,1994-05-04,Chelsea,Coventry,1.0,2.0,A,,,,,,,
449,1994-05-04,Man United,Southampton,2.0,0.0,H,,,,,,,
450,1994-05-05,Oldham,Tottenham,0.0,2.0,A,,,,,,,
451,1994-05-07,Norwich,Oldham,1.0,1.0,D,,,,,,,
452,1994-05-07,Aston Villa,Liverpool,2.0,1.0,H,,,,,,,
453,1994-05-07,Blackburn,Ipswich,0.0,0.0,D,,,,,,,
454,1994-05-07,Chelsea,Sheffield United,3.0,2.0,H,,,,,,,
455,1994-05-07,Everton,Wimbledon,3.0,2.0,H,,,,,,,
456,1994-05-07,Newcastle,Arsenal,2.0,0.0,H,,,,,,,
457,1994-05-07,Sheffield Weds,Man City,1.0,1.0,D,,,,,,,
458,1994-05-07,Swindon,Leeds,0.0,5.0,A,,,,,,,
459,1994-05-07,Tottenham,QPR,1.0,2.0,A,,,,,,,
460,1994-05-07,West Ham,Southampton,3.0,3.0,D,,,,,,,
461,1994-05-08,Man United,Coventry,0.0,0.0,D,,,,,,,
462,1994-08-20,Sheffield Weds,Tottenham,3.0,4.0,A,,,,,,,
463,1994-08-20,Southampton,Blackburn,1.0,1.0,D,,,,,,,
464,1994-08-20,Everton,Aston Villa,2.0,2.0,D,,,,,,,
465,1994-08-20,Man United,QPR,2.0,0.0,H,,,,,,,
466,1994-08-20,West Ham,Leeds,0.0,0.0,D,,,,,,,
467,1994-08-20,Ipswich,Nott'm Forest,0.0,1.0,A,,,,,,,
468,1994-08-20,Coventry,Wimbledon,1.0,1.0,D,,,,,,,
469,1994-08-20,Crystal Palace,Liverpool,1.0,6.0,A,,,,,,,
470,1994-08-20,Chelsea,Norwich,2.0,0.0,H,,,,,,,
471,1994-08-20,Arsenal,Man City,3.0,0.0,H,,,,,,,
472,1994-08-21,Leicester,Newcastle,1.0,3.0,A,,,,,,,
473,1994-08-22,Nott'm Forest,Man United,1.0,1.0,D,,,,,,,
474,1994-08-23,Blackburn,Leicester,3.0,0.0,H,,,,,,,
475,1994-08-23,Leeds,Arsenal,1.0,0.0,H,,,,,,,
476,1994-08-23,Wimbledon,Ipswich,1.0,1.0,D,,,,,,,
477,1994-08-24,QPR,Sheffield Weds,3.0,2.0,H,,,,,,,
478,1994-08-24,Aston Villa,Southampton,1.0,1.0,D,,,,,,,
479,1994-08-24,Man City,West Ham,3.0,0.0,H,,,,,,,
480,1994-08-24,Newcastle,Coventry,4.0,0.0,H,,,,,,,
481,1994-08-24,Norwich,Crystal Palace,0.0,0.0,D,,,,,,,
482,1994-08-24,Tottenham,Everton,2.0,1.0,H,,,,,,,
483,1994-08-27,Tottenham,Man United,0.0,1.0,A,,,,,,,
484,1994-08-27,Norwich,West Ham,1.0,0.0,H,,,,,,,
485,1994-08-27,QPR,Ipswich,1.0,2.0,A,,,,,,,
486,1994-08-27,Wimbledon,Sheffield Weds,0.0,1.0,A,,,,,,,
487,1994-08-27,Nott'm Forest,Leicester,1.0,0.0,H,,,,,,,
488,1994-08-27,Man City,Everton,4.0,0.0,H,,,,,,,
489,1994-08-27,Leeds,Chelsea,2.0,3.0,A,,,,,,,
490,1994-08-27,Blackburn,Coventry,4.0,0.0,H,,,,,,,
491,1994-08-27,Aston Villa,Crystal Palace,1.0,1.0,D,,,,,,,
492,1994-08-27,Newcastle,Southampton,5.0,1.0,H,,,,,,,
493,1994-08-28,Liverpool,Arsenal,3.0,0.0,H,,,,,,,
494,1994-08-29,Coventry,Aston Villa,0.0,1.0,A,,,,,,,
495,1994-08-30,Everton,Nott'm Forest,1.0,2.0,A,,,,,,,
496,1994-08-30,Crystal Palace,Leeds,1.0,2.0,A,,,,,,,
497,1994-08-30,Ipswich,Tottenham,1.0,3.0,A,,,,,,,
498,1994-08-31,Sheffield Weds,Norwich,0.0,0.0,D,,,,,,,
499,1994-08-31,Man United,Wimbledon,3.0,0.0,H,,,,,,,
500,1994-08-31,Leicester,QPR,1.0,1.0,D,,,,,,,
501,1994-08-31,Arsenal,Blackburn,0.0,0.0,D,,,,,,,
502,1994-08-31,Southampton,Liverpool,0.0,2.0,A,,,,,,,
503,1994-08-31,Chelsea,Man City,3.0,0.0,H,,,,,,,
504,1994-08-31,West Ham,Newcastle,1.0,3.0,A,,,,,,,
505,1994-09-10,Nott'm Forest,Sheffield Weds,4.0,1.0,H,,,,,,,
506,1994-09-10,Liverpool,West Ham,0.0,0.0,D,,,,,,,
507,1994-09-10,Wimbledon,Leicester,2.0,1.0,H,,,,,,,
508,1994-09-10,QPR,Coventry,2.0,2.0,D,,,,,,,
509,1994-09-10,Norwich,Arsenal,0.0,0.0,D,,,,,,,
510,1994-09-10,Blackburn,Everton,3.0,0.0,H,,,,,,,
511,1994-09-10,Man City,Crystal Palace,1.0,1.0,D,,,,,,,
512,1994-09-10,Aston Villa,Ipswich,2.0,0.0,H,,,,,,,
513,1994-09-10,Newcastle,Chelsea,4.0,2.0,H,,,,,,,
514,1994-09-11,Leeds,Man United,2.0,1.0,H,,,,,,,
515,1994-09-12,Tottenham,Southampton,1.0,2.0,A,,,,,,,
516,1994-09-17,West Ham,Aston Villa,1.0,0.0,H,,,,,,,
517,1994-09-17,Coventry,Leeds,2.0,1.0,H,,,,,,,
518,1994-09-17,Crystal Palace,Wimbledon,0.0,0.0,D,,,,,,,
519,1994-09-17,Everton,QPR,2.0,2.0,D,,,,,,,
520,1994-09-17,Leicester,Tottenham,3.0,1.0,H,,,,,,,
521,1994-09-17,Man United,Liverpool,2.0,0.0,H,,,,,,,
522,1994-09-17,Sheffield Weds,Man City,1.0,1.0,D,,,,,,,
523,1994-09-17,Southampton,Nott'm Forest,1.0,1.0,D,,,,,,,
524,1994-09-18,Chelsea,Blackburn,1.0,2.0,A,,,,,,,
525,1994-09-18,Arsenal,Newcastle,2.0,3.0,A,,,,,,,
526,1994-09-19,Ipswich,Norwich,1.0,2.0,A,,,,,,,
527,1994-09-24,Tottenham,Nott'm Forest,1.0,4.0,A,,,,,,,
528,1994-09-24,Ipswich,Man United,3.0,2.0,H,,,,,,,
529,1994-09-24,QPR,Wimbledon,0.0,1.0,A,,,,,,,
530,1994-09-24,Everton,Leicester,1.0,1.0,D,,,,,,,
531,1994-09-24,Man City,Norwich,2.0,0.0,H,,,,,,,
532,1994-09-24,Crystal Palace,Chelsea,0.0,1.0,A,,,,,,,
533,1994-09-24,Blackburn,Aston Villa,3.0,1.0,H,,,,,,,
534,1994-09-24,Coventry,Southampton,1.0,3.0,A,,,,,,,
535,1994-09-24,Newcastle,Liverpool,1.0,1.0,D,,,,,,,
536,1994-09-25,West Ham,Arsenal,0.0,2.0,A,,,,,,,
537,1994-09-26,Sheffield Weds,Leeds,1.0,1.0,D,,,,,,,
538,1994-10-01,Arsenal,Crystal Palace,1.0,2.0,A,,,,,,,
539,1994-10-01,Aston Villa,Newcastle,0.0,2.0,A,,,,,,,
540,1994-10-01,Leeds,Man City,2.0,0.0,H,,,,,,,
541,1994-10-01,Liverpool,Sheffield Weds,4.0,1.0,H,,,,,,,
542,1994-10-01,Man United,Everton,2.0,0.0,H,,,,,,,
543,1994-10-01,Norwich,Blackburn,2.0,1.0,H,,,,,,,
544,1994-10-01,Wimbledon,Tottenham,1.0,2.0,A,,,,,,,
545,1994-10-01,Southampton,Ipswich,3.0,1.0,H,,,,,,,
546,1994-10-02,Chelsea,West Ham,1.0,2.0,A,,,,,,,
547,1994-10-02,Nott'm Forest,QPR,3.0,2.0,H,,,,,,,
548,1994-10-03,Leicester,Coventry,2.0,2.0,D,,,,,,,
549,1994-10-08,Tottenham,QPR,1.0,1.0,D,,,,,,,
550,1994-10-08,Wimbledon,Arsenal,1.0,3.0,A,,,,,,,
551,1994-10-08,West Ham,Crystal Palace,1.0,0.0,H,,,,,,,
552,1994-10-08,Southampton,Everton,2.0,0.0,H,,,,,,,
553,1994-10-08,Norwich,Leeds,2.0,1.0,H,,,,,,,
554,1994-10-08,Chelsea,Leicester,4.0,0.0,H,,,,,,,
555,1994-10-08,Sheffield Weds,Man United,1.0,0.0,H,,,,,,,
556,1994-10-08,Man City,Nott'm Forest,3.0,3.0,D,,,,,,,
557,1994-10-08,Liverpool,Aston Villa,3.0,2.0,H,,,,,,,
558,1994-10-09,Newcastle,Blackburn,1.0,1.0,D,,,,,,,
559,1994-10-10,Coventry,Ipswich,2.0,0.0,H,,,,,,,
560,1994-10-15,QPR,Man City,1.0,2.0,A,,,,,,,
561,1994-10-15,Man United,West Ham,1.0,0.0,H,,,,,,,
562,1994-10-15,Leicester,Southampton,4.0,3.0,H,,,,,,,
563,1994-10-15,Leeds,Tottenham,1.0,1.0,D,,,,,,,
564,1994-10-15,Blackburn,Liverpool,3.0,2.0,H,,,,,,,
565,1994-10-15,Aston Villa,Norwich,1.0,1.0,D,,,,,,,
566,1994-10-15,Arsenal,Chelsea,3.0,1.0,H,,,,,,,
567,1994-10-15,Everton,Coventry,0.0,2.0,A,,,,,,,
568,1994-10-15,Crystal Palace,Newcastle,0.0,1.0,A,,,,,,,
569,1994-10-16,Ipswich,Sheffield Weds,1.0,2.0,A,,,,,,,
570,1994-10-17,Nott'm Forest,Wimbledon,3.0,1.0,H,,,,,,,
571,1994-10-22,Norwich,QPR,4.0,2.0,H,,,,,,,
572,1994-10-22,West Ham,Southampton,2.0,0.0,H,,,,,,,
573,1994-10-22,Newcastle,Sheffield Weds,2.0,1.0,H,,,,,,,
574,1994-10-22,Liverpool,Wimbledon,3.0,0.0,H,,,,,,,
575,1994-10-22,Aston Villa,Nott'm Forest,0.0,2.0,A,,,,,,,
576,1994-10-22,Man City,Tottenham,5.0,2.0,H,,,,,,,
577,1994-10-22,Crystal Palace,Everton,1.0,0.0,H,,,,,,,
578,1994-10-23,Chelsea,Ipswich,2.0,0.0,H,,,,,,,
579,1994-10-23,Arsenal,Coventry,2.0,1.0,H,,,,,,,
580,1994-10-23,Blackburn,Man United,2.0,4.0,A,,,,,,,
581,1994-10-24,Leeds,Leicester,2.0,1.0,H,,,,,,,
582,1994-10-29,Coventry,Man City,1.0,0.0,H,,,,,,,
583,1994-10-29,Everton,Arsenal,1.0,1.0,D,,,,,,,
584,1994-10-29,Ipswich,Liverpool,1.0,3.0,A,,,,,,,
585,1994-10-29,Leicester,Crystal Palace,0.0,1.0,A,,,,,,,
586,1994-10-29,Nott'm Forest,Blackburn,0.0,2.0,A,,,,,,,
587,1994-10-29,QPR,Aston Villa,2.0,0.0,H,,,,,,,
588,1994-10-29,Sheffield Weds,Chelsea,1.0,1.0,D,,,,,,,
589,1994-10-29,Southampton,Leeds,1.0,3.0,A,,,,,,,
590,1994-10-29,Tottenham,West Ham,3.0,1.0,H,,,,,,,
591,1994-10-29,Man United,Newcastle,2.0,0.0,H,,,,,,,
592,1994-10-30,Wimbledon,Norwich,1.0,0.0,H,,,,,,,
593,1994-10-31,QPR,Liverpool,2.0,1.0,H,,,,,,,
594,1994-11-01,Ipswich,Leeds,2.0,0.0,H,,,,,,,
595,1994-11-01,Everton,West Ham,1.0,0.0,H,,,,,,,
596,1994-11-02,Southampton,Norwich,1.0,1.0,D,,,,,,,
597,1994-11-02,Coventry,Crystal Palace,1.0,4.0,A,,,,,,,
598,1994-11-02,Sheffield Weds,Blackburn,0.0,1.0,A,,,,,,,
599,1994-11-05,Blackburn,Tottenham,2.0,0.0,H,,,,,,,
600,1994-11-05,Crystal Palace,Ipswich,3.0,0.0,H,,,,,,,
601,1994-11-05,Leeds,Wimbledon,3.0,1.0,H,,,,,,,
602,1994-11-05,Liverpool,Nott'm Forest,1.0,0.0,H,,,,,,,
603,1994-11-05,Man City,Southampton,3.0,3.0,D,,,,,,,
604,1994-11-05,Norwich,Everton,0.0,0.0,D,,,,,,,
605,1994-11-05,West Ham,Leicester,1.0,0.0,H,,,,,,,
606,1994-11-05,Newcastle,QPR,2.0,1.0,H,,,,,,,
607,1994-11-06,Arsenal,Sheffield Weds,0.0,0.0,D,,,,,,,
608,1994-11-06,Aston Villa,Man United,1.0,2.0,A,,,,,,,
609,1994-11-06,Chelsea,Coventry,2.0,2.0,D,,,,,,,
610,1994-11-07,Nott'm Forest,Newcastle,0.0,0.0,D,,,,,,,
611,1994-11-09,Wimbledon,Aston Villa,4.0,3.0,H,,,,,,,
612,1994-11-09,Liverpool,Chelsea,3.0,1.0,H,,,,,,,
613,1994-11-10,Man United,Man City,5.0,0.0,H,,,,,,,
614,1994-11-19,Ipswich,Blackburn,1.0,3.0,A,,,,,,,
615,1994-11-19,Man United,Crystal Palace,3.0,0.0,H,,,,,,,
616,1994-11-19,Nott'm Forest,Chelsea,0.0,1.0,A,,,,,,,
617,1994-11-19,QPR,Leeds,3.0,2.0,H,,,,,,,
618,1994-11-19,Sheffield Weds,West Ham,1.0,0.0,H,,,,,,,
619,1994-11-19,Southampton,Arsenal,1.0,0.0,H,,,,,,,
620,1994-11-19,Tottenham,Aston Villa,3.0,4.0,A,,,,,,,
621,1994-11-19,Wimbledon,Newcastle,3.0,2.0,H,,,,,,,
622,1994-11-19,Coventry,Norwich,1.0,0.0,H,,,,,,,
623,1994-11-20,Leicester,Man City,0.0,1.0,A,,,,,,,
624,1994-11-21,Everton,Liverpool,2.0,0.0,H,,,,,,,
625,1994-11-23,Leicester,Arsenal,2.0,1.0,H,,,,,,,
626,1994-11-23,Tottenham,Chelsea,0.0,0.0,D,,,,,,,
627,1994-11-26,Man City,Wimbledon,2.0,0.0,H,,,,,,,
628,1994-11-26,West Ham,Coventry,0.0,1.0,A,,,,,,,
629,1994-11-26,Norwich,Leicester,2.0,1.0,H,,,,,,,
630,1994-11-26,Liverpool,Tottenham,1.0,1.0,D,,,,,,,
631,1994-11-26,Newcastle,Ipswich,1.0,1.0,D,,,,,,,
632,1994-11-26,Crystal Palace,Southampton,0.0,0.0,D,,,,,,,
633,1994-11-26,Blackburn,QPR,4.0,0.0,H,,,,,,,
634,1994-11-26,Arsenal,Man United,0.0,0.0,D,,,,,,,
635,1994-11-26,Leeds,Nott'm Forest,1.0,0.0,H,,,,,,,
636,1994-11-26,Chelsea,Everton,0.0,1.0,A,,,,,,,
637,1994-11-27,Aston Villa,Sheffield Weds,1.0,1.0,D,,,,,,,
638,1994-12-03,Wimbledon,Blackburn,0.0,3.0,A,,,,,,,
639,1994-12-03,Tottenham,Newcastle,4.0,2.0,H,,,,,,,
640,1994-12-03,Sheffield Weds,Crystal Palace,1.0,0.0,H,,,,,,,
641,1994-12-03,Southampton,Chelsea,0.0,1.0,A,,,,,,,
642,1994-12-03,Man United,Norwich,1.0,0.0,H,,,,,,,
643,1994-12-03,Leicester,Aston Villa,1.0,1.0,D,,,,,,,
644,1994-12-03,Ipswich,Man City,1.0,2.0,A,,,,,,,
645,1994-12-03,Coventry,Liverpool,1.0,1.0,D,,,,,,,
646,1994-12-03,Nott'm Forest,Arsenal,2.0,2.0,D,,,,,,,
647,1994-12-04,Everton,Leeds,3.0,0.0,H,,,,,,,
648,1994-12-04,QPR,West Ham,2.0,1.0,H,,,,,,,
649,1994-12-10,Wimbledon,Coventry,2.0,0.0,H,,,,,,,
650,1994-12-10,Tottenham,Sheffield Weds,3.0,1.0,H,,,,,,,
651,1994-12-10,QPR,Man United,2.0,3.0,A,,,,,,,
652,1994-12-10,Nott'm Forest,Ipswich,4.0,1.0,H,,,,,,,
653,1994-12-10,Newcastle,Leicester,3.0,1.0,H,,,,,,,
654,1994-12-10,Leeds,West Ham,2.0,2.0,D,,,,,,,
655,1994-12-10,Blackburn,Southampton,3.0,2.0,H,,,,,,,
656,1994-12-10,Aston Villa,Everton,0.0,0.0,D,,,,,,,
657,1994-12-10,Norwich,Chelsea,3.0,0.0,H,,,,,,,
658,1994-12-11,Liverpool,Crystal Palace,0.0,0.0,D,,,,,,,
659,1994-12-12,Man City,Arsenal,1.0,2.0,A,,,,,,,
660,1994-12-16,Ipswich,Wimbledon,2.0,2.0,D,,,,,,,
661,1994-12-17,West Ham,Man City,3.0,0.0,H,,,,,,,
662,1994-12-17,Sheffield Weds,QPR,0.0,2.0,A,,,,,,,
663,1994-12-17,Man United,Nott'm Forest,1.0,2.0,A,,,,,,,
664,1994-12-17,Crystal Palace,Norwich,0.0,1.0,A,,,,,,,
665,1994-12-17,Everton,Tottenham,0.0,0.0,D,,,,,,,
666,1994-12-17,Coventry,Newcastle,0.0,0.0,D,,,,,,,
667,1994-12-17,Leicester,Blackburn,0.0,0.0,D,,,,,,,
668,1994-12-17,Arsenal,Leeds,1.0,3.0,A,,,,,,,
669,1994-12-18,Chelsea,Liverpool,0.0,0.0,D,,,,,,,
670,1994-12-19,Southampton,Aston Villa,2.0,1.0,H,,,,,,,
671,1994-12-26,West Ham,Ipswich,1.0,1.0,D,,,,,,,
672,1994-12-26,Southampton,Wimbledon,2.0,3.0,A,,,,,,,
673,1994-12-26,Man City,Blackburn,1.0,3.0,A,,,,,,,
674,1994-12-26,Leicester,Liverpool,1.0,2.0,A,,,,,,,
675,1994-12-26,Norwich,Tottenham,0.0,2.0,A,,,,,,,
676,1994-12-26,Everton,Sheffield Weds,1.0,4.0,A,,,,,,,
677,1994-12-26,Leeds,Newcastle,0.0,0.0,D,,,,,,,
678,1994-12-26,Arsenal,Aston Villa,0.0,0.0,D,,,,,,,
679,1994-12-26,Coventry,Nott'm Forest,0.0,0.0,D,,,,,,,
680,1994-12-26,Crystal Palace,QPR,0.0,0.0,D,,,,,,,
681,1994-12-26,Chelsea,Man United,2.0,3.0,A,,,,,,,
682,1994-12-27,Nott'm Forest,Norwich,1.0,0.0,H,,,,,,,
683,1994-12-27,Tottenham,Crystal Palace,0.0,0.0,D,,,,,,,
684,1994-12-28,Aston Villa,Chelsea,3.0,0.0,H,,,,,,,
685,1994-12-28,Liverpool,Man City,2.0,0.0,H,,,,,,,
686,1994-12-28,Man United,Leicester,1.0,1.0,D,,,,,,,
687,1994-12-28,QPR,Southampton,2.0,2.0,D,,,,,,,
688,1994-12-28,Sheffield Weds,Coventry,5.0,1.0,H,,,,,,,
689,1994-12-28,Wimbledon,West Ham,1.0,0.0,H,,,,,,,
690,1994-12-28,Ipswich,Arsenal,0.0,2.0,A,,,,,,,
691,1994-12-31,Chelsea,Wimbledon,1.0,1.0,D,,,,,,,
692,1994-12-31,Arsenal,QPR,1.0,3.0,A,,,,,,,
693,1994-12-31,Coventry,Tottenham,0.0,4.0,A,,,,,,,
694,1994-12-31,Everton,Ipswich,4.0,1.0,H,,,,,,,
695,1994-12-31,West Ham,Nott'm Forest,3.0,1.0,H,,,,,,,
696,1994-12-31,Southampton,Man United,2.0,2.0,D,,,,,,,
697,1994-12-31,Norwich,Newcastle,2.0,1.0,H,,,,,,,
698,1994-12-31,Crystal Palace,Blackburn,0.0,1.0,A,,,,,,,
699,1994-12-31,Leicester,Sheffield Weds,0.0,1.0,A,,,,,,,
700,1994-12-31,Man City,Aston Villa,2.0,2.0,D,,,,,,,
701,1994-12-31,Leeds,Liverpool,0.0,2.0,A,,,,,,,
702,1995-01-02,Aston Villa,Leeds,0.0,0.0,D,,,,,,,
703,1995-01-02,Blackburn,West Ham,4.0,2.0,H,,,,,,,
704,1995-01-02,Ipswich,Leicester,4.0,1.0,H,,,,,,,
705,1995-01-02,Liverpool,Norwich,4.0,0.0,H,,,,,,,
706,1995-01-02,Newcastle,Man City,0.0,0.0,D,,,,,,,
707,1995-01-02,Nott'm Forest,Crystal Palace,1.0,0.0,H,,,,,,,
708,1995-01-02,Tottenham,Arsenal,1.0,0.0,H,,,,,,,
709,1995-01-02,Wimbledon,Everton,2.0,1.0,H,,,,,,,
710,1995-01-02,Sheffield Weds,Southampton,1.0,1.0,D,,,,,,,
711,1995-01-03,Man United,Coventry,2.0,0.0,H,,,,,,,
712,1995-01-14,Liverpool,Ipswich,0.0,1.0,A,,,,,,,
713,1995-01-14,West Ham,Tottenham,1.0,2.0,A,,,,,,,
714,1995-01-14,Norwich,Wimbledon,1.0,2.0,A,,,,,,,
715,1995-01-14,Man City,Coventry,0.0,0.0,D,,,,,,,
716,1995-01-14,Leeds,Southampton,0.0,0.0,D,,,,,,,
717,1995-01-14,Chelsea,Sheffield Weds,1.0,1.0,D,,,,,,,
718,1995-01-14,Blackburn,Nott'm Forest,3.0,0.0,H,,,,,,,
719,1995-01-14,Aston Villa,QPR,2.0,1.0,H,,,,,,,
720,1995-01-14,Arsenal,Everton,1.0,1.0,D,,,,,,,
721,1995-01-14,Crystal Palace,Leicester,2.0,0.0,H,,,,,,,
722,1995-01-15,Newcastle,Man United,1.0,1.0,D,,,,,,,
723,1995-01-21,Sheffield Weds,Newcastle,0.0,0.0,D,,,,,,,
724,1995-01-21,Nott'm Forest,Aston Villa,1.0,2.0,A,,,,,,,
725,1995-01-21,Everton,Crystal Palace,3.0,1.0,H,,,,,,,
726,1995-01-21,Coventry,Arsenal,0.0,1.0,A,,,,,,,
727,1995-01-21,Ipswich,Chelsea,2.0,2.0,D,,,,,,,
728,1995-01-22,Man United,Blackburn,1.0,0.0,H,,,,,,,
729,1995-01-23,West Ham,Sheffield Weds,0.0,2.0,A,,,,,,,
730,1995-01-24,Arsenal,Southampton,1.0,1.0,D,,,,,,,
731,1995-01-24,Leeds,QPR,4.0,0.0,H,,,,,,,
732,1995-01-24,Liverpool,Everton,0.0,0.0,D,,,,,,,
733,1995-01-25,Norwich,Coventry,2.0,2.0,D,,,,,,,
734,1995-01-25,Man City,Leicester,0.0,1.0,A,,,,,,,
735,1995-01-25,Newcastle,Wimbledon,2.0,1.0,H,,,,,,,
736,1995-01-25,Chelsea,Nott'm Forest,0.0,2.0,A,,,,,,,
737,1995-01-25,Crystal Palace,Man United,1.0,1.0,D,,,,,,,
738,1995-01-25,Aston Villa,Tottenham,1.0,0.0,H,,,,,,,
